total_volume,short_volume,reg_sho_date,ticker,short_exempt_volume,short_volume_ratio,reg_sho_asof
937.0,414.0,2026-09-18,EFX,0.0,0.4418356456776948,2026-09-18
607912.831924,329928.414542,2026-09-18,EFX,0.0,0.5427232280947262,2026-09-18
39549.39946,23112.86806,2026-09-18,EFX,0.0,0.5844050320758019,2026-09-18
72807.687246,34869.333604,2026-09-18,EFXT,0.0,0.47892379119508005,2026-09-18
5573.0,5072.0,2026-09-18,EFXT,0.0,0.9101022788444285,2026-09-18
612.945077,348.9502,2026-09-18,EFZ,0.0,0.5693009261252293,2026-09-18
213.0266,191.0,2026-09-18,EG,0.0,0.8966016450527774,2026-09-18
209178.176001,126475.740393,2026-09-18,EG,82.0,0.6046316246317941,2026-09-18
13833.00396,11648.00396,2026-09-18,EG,0.0,0.8420444318299755,2026-09-18
80961.657772,30004.265973,2026-09-18,EGAN,1.0,0.3705984635035074,2026-09-18
11431.0,3464.0,2026-09-18,EGAN,0.0,0.30303560493395154,2026-09-18
230.0,10.0,2026-09-18,EGBN,0.0,0.043478260869565216,2026-09-18
57548.28599,40518.0,2026-09-18,EGBN,0.0,0.7040696226303021,2026-09-18
1642.0,706.0,2026-09-18,EGBN,0.0,0.4299634591961023,2026-09-18
1210.04839,286.0,2026-09-18,EGG,0.0,0.23635418414961076,2026-09-18
20.0,20.0,2026-09-18,EGGQ,0.0,1.0,2026-09-18
1552.297312,1187.629212,2026-09-18,EGGQ,0.0,0.7650784439418008,2026-09-18
1.88462,1.88462,2026-09-18,EGGQ,0.0,1.0,2026-09-18
4601.991766,2393.471741,2026-09-18,EGGS,0.0,0.5200947465145899,2026-09-18
4.48767,3.48767,2026-09-18,EGGS,0.0,0.7771672159494795,2026-09-18
76.5,22.0,2026-09-18,EGGY,0.0,0.2875816993464052,2026-09-18
27690.625024,18757.383538,2026-09-18,EGGY,0.0,0.6773911214262087,2026-09-18
891.10122,832.44207,2026-09-18,EGGY,0.0,0.9341722930196414,2026-09-18
0.960614,0.960614,2026-09-18,EGHA,0.0,1.0,2026-09-18
8.0,3.0,2026-09-18,EGHA,0.0,0.375,2026-09-18
306.0,6.0,2026-09-18,EGHAR,3.0,0.0196078431372549,2026-09-18
851.0,1.0,2026-09-18,EGHSF,0.0,0.0011750881316098707,2026-09-18
4100.0,4100.0,2026-09-18,EGHT,0.0,1.0,2026-09-18
304953.271713,142488.499541,2026-09-18,EGHT,8.0,0.46724699407422615,2026-09-18
9073.0,3710.0,2026-09-18,EGHT,0.0,0.4089055439215254,2026-09-18
29910.0,10267.0,2026-09-18,EGIEY,0.0,0.34326312270143766,2026-09-18
5.4195,4.0,2026-09-18,EGLE,0.0,0.7380754682166252,2026-09-18
32000.0,20000.0,2026-09-18,EGMCF,0.0,0.625,2026-09-18
1842.0,677.0,2026-09-18,EGO,0.0,0.36753528773072747,2026-09-18
824537.732505,545624.794732,2026-09-18,EGO,16.0,0.661734173249241,2026-09-18
43026.46596,34718.0,2026-09-18,EGO,0.0,0.8068987128126197,2026-09-18
280.25,238.0,2026-09-18,EGP,0.0,0.8492417484388939,2026-09-18
377004.815467,303245.530288,2026-09-18,EGP,5.0,0.8043545277064073,2026-09-18
15830.06516,10646.04986,2026-09-18,EGP,0.0,0.6725209120996442,2026-09-18
30110.0,13000.0,2026-09-18,EGPLF,0.0,0.4317502490866822,2026-09-18
370.6672,184.0,2026-09-18,EGUS,0.0,0.49640216345012456,2026-09-18
60.3387,59.0,2026-09-18,EGY,0.0,0.9778135756985151,2026-09-18
347118.498532,222121.804014,2026-09-18,EGY,361.0,0.6399019497761602,2026-09-18
17361.0,8855.0,2026-09-18,EGY,0.0,0.5100512643280917,2026-09-18
1727.2201,562.0,2026-09-18,EH,0.0,0.32537833481673817,2026-09-18
110600.560592,75643.294747,2026-09-18,EH,0.0,0.6839322905970104,2026-09-18
5570.6152,5384.0,2026-09-18,EH,0.0,0.9665000734568777,2026-09-18
413.0047,310.0,2026-09-18,EHC,0.0,0.7505967849760548,2026-09-18
301295.898536,138846.782349,2026-09-18,EHC,0.0,0.4608319695809269,2026-09-18
16128.5787,8164.45193,2026-09-18,EHC,0.0,0.5062102545960854,2026-09-18
14.784084,5.0,2026-09-18,EHCC,0.0,0.338201541603795,2026-09-18
1685.0,1685.0,2026-09-18,EHGO,0.0,1.0,2026-09-18
29014.7501,9862.0,2026-09-18,EHGO,0.0,0.33989608616343037,2026-09-18
2140.0,1540.0,2026-09-18,EHI,0.0,0.719626168224299,2026-09-18
83149.166913,39453.5437,2026-09-18,EHI,965.0,0.47449114843544654,2026-09-18
830.772388,233.741015,2026-09-18,EHLD,0.0,0.28135385621410425,2026-09-18
13.0,10.0,2026-09-18,EHLD,0.0,0.7692307692307693,2026-09-18
3.814954,3.039054,2026-09-18,EHLS,0.0,0.796616158412395,2026-09-18
2183.0,1839.0,2026-09-18,EHTH,0.0,0.842418689876317,2026-09-18
190836.801424,89224.024694,2026-09-18,EHTH,0.0,0.46754097756942925,2026-09-18
22224.0,15769.0,2026-09-18,EHTH,752.0,0.7095482361411087,2026-09-18
1242318.0,961289.0,2026-09-18,EHVVF,0.0,0.7737865828233995,2026-09-18
5143.820923,4861.513698,2026-09-18,EHY,0.0,0.9451172135993895,2026-09-18
4.0,4.0,2026-09-18,EHY,0.0,1.0,2026-09-18
94.0,94.0,2026-09-18,EIC,0.0,1.0,2026-09-18
45632.294188,19608.547061,2026-09-18,EIC,0.0,0.4297076754505254,2026-09-18
597.83407,517.58196,2026-09-18,EIC,0.0,0.8657618994514649,2026-09-18
873.031,203.0,2026-09-18,EICA,0.0,0.23252324373361313,2026-09-18
2950.2412,1672.0,2026-09-18,EIDO,0.0,0.566733323363527,2026-09-18
256122.722647,144685.904808,2026-09-18,EIDO,9999.0,0.5649085067997371,2026-09-18
1556.28316,633.28316,2026-09-18,EIDO,0.0,0.40692026764589545,2026-09-18
102.0,102.0,2026-09-18,EIFZF,0.0,1.0,2026-09-18
20.0349,20.0,2026-09-18,EIG,0.0,0.9982580397206874,2026-09-18
42269.574754,31810.4037,2026-09-18,EIG,0.0,0.7525602962681747,2026-09-18
2477.0,957.0,2026-09-18,EIG,0.0,0.38635446104158255,2026-09-18
296.6248,115.0,2026-09-18,EIIA,0.0,0.3876951623734765,2026-09-18
49.0,47.0,2026-09-18,EIKN,0.0,0.9591836734693877,2026-09-18
154577.680316,113579.106595,2026-09-18,EIKN,0.0,0.7347704168079928,2026-09-18
6780.0,6140.0,2026-09-18,EIKN,0.0,0.9056047197640118,2026-09-18
900.0,600.0,2026-09-18,EIM,0.0,0.6666666666666666,2026-09-18
59865.87447,16154.0,2026-09-18,EIM,2800.0,0.2698365327995851,2026-09-18
7767.248029,7047.205095,2026-09-18,EINC,0.0,0.9072975484609699,2026-09-18
43032.050784,20290.819461,2026-09-18,EIPI,7.0,0.471528060859801,2026-09-18
7.95073,4.0,2026-09-18,EIPI,0.0,0.5030984576259036,2026-09-18
21080.075247,18719.527647,2026-09-18,EIPX,0.0,0.888019963290409,2026-09-18
436.0,436.0,2026-09-18,EIPX,0.0,1.0,2026-09-18
3890.974208,1362.422118,2026-09-18,EIRL,0.0,0.3501493572480653,2026-09-18
545.6901,19.0,2026-09-18,EIS,0.0,0.03481829705175153,2026-09-18
7184.443931,1434.059406,2026-09-18,EIS,0.0,0.19960617965326566,2026-09-18
105.05472,100.0,2026-09-18,EIS,0.0,0.9518848843726393,2026-09-18
6498.1,2838.0,2026-09-18,EIX,0.0,0.4367430479678675,2026-09-18
1493086.881161,613850.953158,2026-09-18,EIX,749.0,0.41112875674098714,2026-09-18
42848.10977,11502.0,2026-09-18,EIX,0.0,0.26843657892356076,2026-09-18
2169.7176,359.0,2026-09-18,EJAN,0.0,0.16545932060467225,2026-09-18
5185.024762,986.0,2026-09-18,EJH,0.0,0.19016302626483,2026-09-18
58032.0,38200.0,2026-09-18,EJPRY,0.0,0.6582575130962228,2026-09-18
7817.2826,6978.7026,2026-09-18,EJUL,0.0,0.8927274293499381,2026-09-18
10842.1516,1509.0,2026-09-18,EKG,0.0,0.1391790168290951,2026-09-18
4072.2506,1085.0,2026-09-18,EL,0.0,0.26643743388484,2026-09-18
749090.441691,253764.800014,2026-09-18,EL,5455.0,0.33876390071291024,2026-09-18
44305.78374,13454.0,2026-09-18,EL,0.0,0.30366238590772304,2026-09-18
287.0,287.0,2026-09-18,ELA,0.0,1.0,2026-09-18
66342.295146,31044.077991,2026-09-18,ELA,0.0,0.46793795606077626,2026-09-18
2274.0,1573.0,2026-09-18,ELA,0.0,0.6917326297273527,2026-09-18
22812.759324,14678.5,2026-09-18,ELAB,0.0,0.6434337815749273,2026-09-18
699.0,348.0,2026-09-18,ELAB,0.0,0.4978540772532189,2026-09-18
40.0,30.0,2026-09-18,ELAN,0.0,0.75,2026-09-18
1724941.973262,1048292.078296,2026-09-18,ELAN,2615.0,0.6077259957409453,2026-09-18
161753.05866,145444.0,2026-09-18,ELAN,0.0,0.8991731050089065,2026-09-18
109168.927567,51467.0,2026-09-18,ELBM,0.0,0.47144367126271597,2026-09-18
5903.0,1739.0,2026-09-18,ELBM,0.0,0.29459596815178724,2026-09-18
6537.0809,261.0,2026-09-18,ELC,0.0,0.039926077708476886,2026-09-18
2323.0,165.0,2026-09-18,ELCPF,0.0,0.07102884201463625,2026-09-18
37354.845341,11820.693431,2026-09-18,ELCV,0.0,0.3164433776419848,2026-09-18
1646.0,1536.0,2026-09-18,ELCV,0.0,0.9331713244228432,2026-09-18
8439.766569,2142.125869,2026-09-18,ELD,500.0,0.253813402478241,2026-09-18
99.0826,99.0,2026-09-18,ELDN,0.0,0.9991663521142966,2026-09-18
205176.702201,141377.359815,2026-09-18,ELDN,240.0,0.6890517212646327,2026-09-18
22831.0,21644.0,2026-09-18,ELDN,0.0,0.9480092856204284,2026-09-18
677.0063,177.0,2026-09-18,ELE,0.0,0.26144512983114043,2026-09-18
191394.813802,177853.649588,2026-09-18,ELE,0.0,0.9292500985527827,2026-09-18
10755.04983,10376.91811,2026-09-18,ELE,0.0,0.9648414720548069,2026-09-18
1628.0,1565.0,2026-09-18,ELEEF,0.0,0.9613022113022113,2026-09-18
15767.0,11228.0,2026-09-18,ELEZY,0.0,0.7121202511574808,2026-09-18
7832.5751,3823.0,2026-09-18,ELF,0.0,0.48808979820697795,2026-09-18
571367.942406,321928.123392,2026-09-18,ELF,17972.0,0.563433996727884,2026-09-18
32873.99422,18577.0,2026-09-18,ELF,0.0,0.5650971365292161,2026-09-18
130.0,20.0,2026-09-18,ELFIF,0.0,0.15384615384615385,2026-09-18
13832.55569,2615.49821,2026-09-18,ELFY,0.0,0.189082789082196,2026-09-18
296.0,148.0,2026-09-18,ELIL,0.0,0.5,2026-09-18
10214.004083,3046.03602,2026-09-18,ELIL,0.0,0.29822153929522766,2026-09-18
792.0,7.0,2026-09-18,ELIL,0.0,0.008838383838383838,2026-09-18
2271.1039,1058.0,2026-09-18,ELLA,400.0,0.4658527511665142,2026-09-18
156.9505,130.0,2026-09-18,ELLO,0.0,0.8282866254010022,2026-09-18
50.0,50.0,2026-09-18,ELM,0.0,1.0,2026-09-18
12119.52624,8855.910034,2026-09-18,ELM,0.0,0.7307142093369485,2026-09-18
3613.0,30.0,2026-09-18,ELMD,0.0,0.008303349017437033,2026-09-18
41826.234925,23542.0,2026-09-18,ELMD,181.0,0.5628524786468095,2026-09-18
1801.05459,1430.0,2026-09-18,ELMD,0.0,0.7939792652259363,2026-09-18
264.0,100.0,2026-09-18,ELME,0.0,0.3787878787878788,2026-09-18
182159.475647,83872.136549,2026-09-18,ELME,0.0,0.46043246584400943,2026-09-18
3686.0,3427.0,2026-09-18,ELME,0.0,0.9297341291372762,2026-09-18
2016.0,40.0,2026-09-18,ELMSQ,0.0,0.01984126984126984,2026-09-18
17012.7216,10730.0,2026-09-18,ELMT,0.0,0.6307044958638481,2026-09-18
369232.226225,265269.470163,2026-09-18,ELMT,0.0,0.7184353133936691,2026-09-18
17640.0,13062.0,2026-09-18,ELMT,0.0,0.7404761904761905,2026-09-18
2532.0,233.0,2026-09-18,ELOG,200.0,0.09202211690363349,2026-09-18
5861.1096,3749.0,2026-09-18,ELOL,0.0,0.6396399753384581,2026-09-18
6896.879879,1891.190909,2026-09-18,ELOX,0.0,0.27420963423741834,2026-09-18
78.0,78.0,2026-09-18,ELOX,0.0,1.0,2026-09-18
40.0,40.0,2026-09-18,ELPC,0.0,1.0,2026-09-18
70059.439949,47074.901446,2026-09-18,ELPC,0.0,0.6719280296883379,2026-09-18
4028.0,3295.0,2026-09-18,ELPC,0.0,0.8180238331678252,2026-09-18
9762.13591,1573.0,2026-09-18,ELPW,0.0,0.1611327699698047,2026-09-18
37490.0,25000.0,2026-09-18,ELRFF,0.0,0.6668444918644972,2026-09-18
14755.0,4100.0,2026-09-18,ELRRF,0.0,0.277871907827855,2026-09-18
1093.0,626.0,2026-09-18,ELS,0.0,0.5727355901189387,2026-09-18
643602.402487,434365.773442,2026-09-18,ELS,6.0,0.6748976880190773,2026-09-18
22775.08983,17755.0,2026-09-18,ELS,0.0,0.7795798011129074,2026-09-18
1615.0,100.0,2026-09-18,ELSSF,0.0,0.06191950464396285,2026-09-18
2216.192555,435.0,2026-09-18,ELTK,0.0,0.19628258339673016,2026-09-18
462248.0,221697.0,2026-09-18,ELTP,0.0,0.4796061854242744,2026-09-18
7360.0,7000.0,2026-09-18,ELTX,0.0,0.9510869565217391,2026-09-18
133679.560306,75527.199644,2026-09-18,ELTX,2034.0,0.5649868945642401,2026-09-18
11870.0,5257.0,2026-09-18,ELTX,0.0,0.4428812131423757,2026-09-18
20.0,20.0,2026-09-18,ELUT,0.0,1.0,2026-09-18
5925.9421,2075.0,2026-09-18,ELUT,0.0,0.3501552942948936,2026-09-18
847.0,436.0,2026-09-18,ELUT,0.0,0.5147579693034239,2026-09-18
1316.0,708.0,2026-09-18,ELUXY,0.0,0.5379939209726444,2026-09-18
852.929651,97.863851,2026-09-18,ELV,0.0,0.11473847917616829,2026-09-18
292452.712144,147312.515492,2026-09-18,ELV,36.0,0.5037139659674799,2026-09-18
10699.32622,6571.58604,2026-09-18,ELV,0.0,0.614205596209964,2026-09-18
85818.223794,42478.290182,2026-09-18,ELVA,0.0,0.49497983416629365,2026-09-18
4447.0,3806.0,2026-09-18,ELVA,0.0,0.8558578817180121,2026-09-18
1332.0,410.0,2026-09-18,ELVN,0.0,0.3078078078078078,2026-09-18
476215.5103,350841.607423,2026-09-18,ELVN,160.0,0.7367286445625876,2026-09-18
53656.73613,22590.0,2026-09-18,ELVN,0.0,0.4210095810760602,2026-09-18
334.0,314.0,2026-09-18,ELVR,0.0,0.9401197604790419,2026-09-18
12134.118523,9517.507518,2026-09-18,ELVR,0.0,0.7843592016972423,2026-09-18
650.50757,525.50757,2026-09-18,ELVR,0.0,0.8078423591596329,2026-09-18
3169.1016,677.0,2026-09-18,ELWT,0.0,0.21362521163726653,2026-09-18
74.0,17.0,2026-09-18,ELWT,0.0,0.22972972972972974,2026-09-18
139.0,89.0,2026-09-18,EMA,0.0,0.6402877697841727,2026-09-18
99668.293397,34901.284677,2026-09-18,EMA,0.0,0.3501743983714135,2026-09-18
6291.0,5369.0,2026-09-18,EMA,0.0,0.8534414242568749,2026-09-18
13632.0,6841.0,2026-09-18,EMAT,5.0,0.5018339201877934,2026-09-18
1061461.988404,641181.242054,2026-09-18,EMAT,117142.495853,0.6040548310336309,2026-09-18
67726.0,54480.0,2026-09-18,EMAT,0.0,0.8044178011398871,2026-09-18
6.039,3.0,2026-09-18,EMAU,0.0,0.49677098857426727,2026-09-18
327130.0,274204.0,2026-09-18,EMAUF,0.0,0.838211108733531,2026-09-18
914.0,200.0,2026-09-18,EMB,0.0,0.2188183807439825,2026-09-18
2053707.626971,922043.349391,2026-09-18,EMB,0.0,0.44896524572532054,2026-09-18
135401.03986,23140.0,2026-09-18,EMB,0.0,0.17089972147869736,2026-09-18
45.0803,40.0,2026-09-18,EMBC,0.0,0.8873055414449327,2026-09-18
277363.59798,192072.802642,2026-09-18,EMBC,51.0,0.6924946317427346,2026-09-18
11243.27554,9489.0,2026-09-18,EMBC,0.0,0.8439711333446516,2026-09-18
15038.379936,725.086021,2026-09-18,EMBD,0.0,0.04821570036704784,2026-09-18
1164.0426,587.0,2026-09-18,EMBJ,0.0,0.5042770771447712,2026-09-18
248090.392306,179969.044868,2026-09-18,EMBJ,0.0,0.7254172287575825,2026-09-18
13483.98156,10119.41521,2026-09-18,EMBJ,0.0,0.7504767909219834,2026-09-18
4843801.0,2668618.0,2026-09-18,EMBR,0.0,0.5509346895134627,2026-09-18
71282.0,100.0,2026-09-18,EMBVF,0.0,0.0014028787071069836,2026-09-18
26448.910202,6880.740902,2026-09-18,EMBX,0.0,0.2601521518069843,2026-09-18
87.0,87.0,2026-09-18,EMC,0.0,1.0,2026-09-18
2165.092308,1584.401661,2026-09-18,EMC,0.0,0.7317940464458018,2026-09-18
2342.789678,550.0,2026-09-18,EMCB,0.0,0.2347628577865025,2026-09-18
816.026,760.0,2026-09-18,EMCR,0.0,0.9313428738790186,2026-09-18
2421.053235,414.0,2026-09-18,EMCS,0.0,0.17099995738011933,2026-09-18
1411.6834,1400.0,2026-09-18,EMD,0.0,0.9917237816921274,2026-09-18
105235.202159,48732.21431,2026-09-18,EMD,3700.0,0.4630790202347922,2026-09-18
18783.08442,313.0,2026-09-18,EMD,0.0,0.016663929789226813,2026-09-18
2117.6054,1628.0,2026-09-18,EMDM,0.0,0.7687929016425817,2026-09-18
8.0239,1.0,2026-09-18,EMDV,0.0,0.12462767482147087,2026-09-18
264.2796,206.0,2026-09-18,EME,0.0,0.7794774927765896,2026-09-18
95430.194417,45447.746596,2026-09-18,EME,312.0,0.4762407419753082,2026-09-18
7197.21603,3926.0,2026-09-18,EME,0.0,0.5454886978013914,2026-09-18
5574189.0,5474189.0,2026-09-18,EMED,0.0,0.9820601705467826,2026-09-18
8476.039261,7971.0,2026-09-18,EMEM,0.0,0.9404156534144681,2026-09-18
412.0,12.0,2026-09-18,EMEQ,0.0,0.02912621359223301,2026-09-18
49895.271489,26065.578011,2026-09-18,EMEQ,0.0,0.5224057758007483,2026-09-18
2.3746,2.0,2026-09-18,EMES,0.0,0.8422471153036301,2026-09-18
3425.411285,2272.385984,2026-09-18,EMET,0.0,0.6633906982063323,2026-09-18
21995.062712,17825.05,2026-09-18,EMF,0.0,0.8104114197535369,2026-09-18
241.12458,204.36174,2026-09-18,EMF,0.0,0.8475359086162015,2026-09-18
1507.9797,1.0,2026-09-18,EMFI,0.0,0.0006631389003446134,2026-09-18
106.0,106.0,2026-09-18,EMGF,0.0,1.0,2026-09-18
71000.242085,54900.722652,2026-09-18,EMGF,0.0,0.7732469783169753,2026-09-18
470.03719,300.0,2026-09-18,EMGF,0.0,0.6382473693198617,2026-09-18
17671.134682,6607.0158,2026-09-18,EMHC,0.0,0.373887467833629,2026-09-18
35333.668785,6053.25568,2026-09-18,EMHY,0.0,0.17131693051273955,2026-09-18
344.10911,244.0,2026-09-18,EMHY,0.0,0.7090774202403418,2026-09-18
6.0,3.0,2026-09-18,EMJL,0.0,0.5,2026-09-18
6.0,3.0,2026-09-18,EMJN,0.0,0.5,2026-09-18
13554.7326,8885.0,2026-09-18,EMKT,0.0,0.6554906143998739,2026-09-18
4729.81573,2389.0,2026-09-18,EML,0.0,0.5050936730678934,2026-09-18
13.12167,7.0,2026-09-18,EML,0.0,0.5334686819589275,2026-09-18
2022.0,1900.0,2026-09-18,EMLAF,0.0,0.9396636993076162,2026-09-18
2121.0,1561.0,2026-09-18,EMLC,0.0,0.735973597359736,2026-09-18
1127846.006406,557448.593882,2026-09-18,EMLC,0.0,0.4942594917353732,2026-09-18
7078.70762,4584.65125,2026-09-18,EMLC,0.0,0.6476678365760783,2026-09-18
94783.478107,35843.2188,2026-09-18,EMLP,0.0,0.37815893144939244,2026-09-18
2830.4999,124.0,2026-09-18,EMLP,0.0,0.04380851594448034,2026-09-18
509.1208,309.2259,2026-09-18,EMM,0.0,0.607372356423073,2026-09-18
1.0,1.0,2026-09-18,EMM,0.0,1.0,2026-09-18
110891.0,10000.0,2026-09-18,EMMA,0.0,0.09017864389355312,2026-09-18
8834.824463,3659.0218,2026-09-18,EMMF,0.0,0.4141589700309136,2026-09-18
6.9591,2.0,2026-09-18,EMMY,0.0,0.2873934847896998,2026-09-18
416.0,212.0,2026-09-18,EMN,0.0,0.5096153846153846,2026-09-18
434999.42643,319839.961731,2026-09-18,EMN,758.0,0.7352652493266415,2026-09-18
16789.52044,15327.32977,2026-09-18,EMN,0.0,0.9129105161028649,2026-09-18
115781.9791,113821.0,2026-09-18,EMNT,0.0,0.983063175156936,2026-09-18
1.0,1.0,2026-09-18,EMNT,0.0,1.0,2026-09-18
12774.50678,7417.323082,2026-09-18,EMO,0.0,0.5806347916001497,2026-09-18
179.95512,5.95512,2026-09-18,EMO,0.0,0.03309225100124965,2026-09-18
23261.390266,1432.0,2026-09-18,EMOP,0.0,0.06156123875764563,2026-09-18
10.7907,3.0,2026-09-18,EMOT,0.0,0.27801718146181437,2026-09-18
3000.0,3000.0,2026-09-18,EMOTF,0.0,1.0,2026-09-18
4800.927,937.0,2026-09-18,EMP,0.0,0.1951706410032896,2026-09-18
276.3038,240.0,2026-09-18,EMPB,0.0,0.8686091179346791,2026-09-18
2100.0,2000.0,2026-09-18,EMPD,0.0,0.9523809523809523,2026-09-18
128046.761888,62341.0,2026-09-18,EMPD,600.0,0.48686119883709716,2026-09-18
6668.0,1017.0,2026-09-18,EMPD,0.0,0.15251949610077983,2026-09-18
910308.0,378683.0,2026-09-18,EMPYF,0.0,0.41599436674180607,2026-09-18
45940.297503,3074.088549,2026-09-18,EMQQ,0.0,0.06691485941725248,2026-09-18
2102.6368,1446.0,2026-09-18,EMR,0.0,0.6877079293960802,2026-09-18
562597.736631,306387.272688,2026-09-18,EMR,5.0,0.5445938594114096,2026-09-18
39122.90472,26601.25841,2026-09-18,EMR,0.0,0.6799407815034036,2026-09-18
4855.961573,3.0,2026-09-18,EMSC,0.0,0.0006177973105636848,2026-09-18
1.0,1.0,2026-09-18,EMSE,0.0,1.0,2026-09-18
7123.682087,6738.0,2026-09-18,EMSF,0.0,0.9458591663286279,2026-09-18
193196.0,181864.0,2026-09-18,EMTRF,0.0,0.9413445412948508,2026-09-18
356.679485,50.0,2026-09-18,EMTY,0.0,0.1401818778559692,2026-09-18
14000.0,10000.0,2026-09-18,EMUS,0.0,0.7142857142857143,2026-09-18
4430.8048,4386.0,2026-09-18,EMXC,0.0,0.9898878867333537,2026-09-18
834086.210394,735066.233568,2026-09-18,EMXC,353.0,0.8812832827205888,2026-09-18
59438.35686,55170.1613,2026-09-18,EMXC,0.0,0.928191225574199,2026-09-18
9803.52877,8637.28934,2026-09-18,EMXF,0.0,0.8810388119052767,2026-09-18
6383.0,3752.0,2026-09-18,EMYB,0.0,0.5878113739620868,2026-09-18
11.0,11.0,2026-09-18,ENAKF,0.0,1.0,2026-09-18
2042.8624,753.0,2026-09-18,ENB,0.0,0.36860045003520553,2026-09-18
988201.537239,578421.48484,2026-09-18,ENB,8023.0,0.5853274489494209,2026-09-18
39449.9718,24100.94306,2026-09-18,ENB,0.0,0.610924215160022,2026-09-18
17815.0,1300.0,2026-09-18,ENDGF,0.0,0.07297221442604547,2026-09-18
3610.0,1225.0,2026-09-18,ENDI,0.0,0.33933518005540164,2026-09-18
17500.0,17500.0,2026-09-18,ENDMF,0.0,1.0,2026-09-18
375.0,375.0,2026-09-18,ENDTF,0.0,1.0,2026-09-18
12204.871544,5029.711928,2026-09-18,ENDW,0.0,0.4121069123806257,2026-09-18
107.0,7.0,2026-09-18,ENFR,0.0,0.06542056074766354,2026-09-18
30829.065449,17054.678639,2026-09-18,ENFR,0.0,0.5532012855599943,2026-09-18
1269.0,405.0,2026-09-18,ENGGY,0.0,0.3191489361702128,2026-09-18
183076.0,34292.0,2026-09-18,ENGIY,0.0,0.18731018811859557,2026-09-18
1069.0,400.0,2026-09-18,ENGN,0.0,0.37418147801683815,2026-09-18
137460.727865,41760.479434,2026-09-18,ENGN,0.0,0.30379934751264315,2026-09-18
12027.0,2316.0,2026-09-18,ENGN,0.0,0.19256672486904464,2026-09-18
1553610.207825,529624.105403,2026-09-18,ENGS,0.0,0.3408989608432448,2026-09-18
172067.0,17829.0,2026-09-18,ENGS,0.0,0.10361661445832147,2026-09-18
4784.0,3400.0,2026-09-18,ENHA,0.0,0.7107023411371237,2026-09-18
260681.272784,157325.403459,2026-09-18,ENHA,31297.0,0.603516323895501,2026-09-18
7361.0,4553.0,2026-09-18,ENHA,0.0,0.6185300910202418,2026-09-18
9.1777,6.0,2026-09-18,ENHU,0.0,0.6537585669612213,2026-09-18
102.0,2.0,2026-09-18,ENIC,0.0,0.0196078431372549,2026-09-18
375060.122318,296088.48414,2026-09-18,ENIC,0.0,0.7894427227028876,2026-09-18
7476.11876,7418.0,2026-09-18,ENIC,0.0,0.9922260785488111,2026-09-18
908.0,410.0,2026-09-18,ENJ,0.0,0.45154185022026433,2026-09-18
601696.0,122479.0,2026-09-18,ENLAY,0.0,0.20355628091262032,2026-09-18
64894.689168,35950.678775,2026-09-18,ENLT,0.0,0.553984913648797,2026-09-18
3658.77871,1865.0,2026-09-18,ENLT,0.0,0.5097329321674117,2026-09-18
1301.0,901.0,2026-09-18,ENLV,0.0,0.6925441967717141,2026-09-18
179397.734219,77643.0,2026-09-18,ENLV,15532.0,0.4327981082816643,2026-09-18
16242.0,7983.0,2026-09-18,ENLV,0.0,0.4915035094200222,2026-09-18
2632.0122,1031.0,2026-09-18,ENO,0.0,0.39171550952537376,2026-09-18
14666.14079,5055.165635,2026-09-18,ENOR,0.0,0.3446827428826285,2026-09-18
281.0,54.0,2026-09-18,ENOR,0.0,0.19217081850533807,2026-09-18
646.2522,299.2022,2026-09-18,ENOV,0.0,0.46298055155556916,2026-09-18
570013.246946,317396.725852,2026-09-18,ENOV,3063.0,0.556823420424944,2026-09-18
21264.0,10793.0,2026-09-18,ENOV,0.0,0.507571482317532,2026-09-18
39773.456145,15469.837845,2026-09-18,ENPH,0.0,0.3889487951110516,2026-09-18
2739575.912148,1493509.890554,2026-09-18,ENPH,650.0,0.5451609805486258,2026-09-18
198162.0897,82127.0,2026-09-18,ENPH,0.0,0.41444355034978214,2026-09-18
1300.0,1300.0,2026-09-18,ENQUF,0.0,1.0,2026-09-18
415.0498,315.0,2026-09-18,ENR,0.0,0.7589450711697728,2026-09-18
349769.017182,243474.333439,2026-09-18,ENR,481.0,0.6961003447378238,2026-09-18
38097.49486,33026.0,2026-09-18,ENR,0.0,0.866881145895901,2026-09-18
18787.494366,11024.825266,2026-09-18,ENRD,259.0,0.586817222734703,2026-09-18
4600.0,4500.0,2026-09-18,ENRDW,0.0,0.9782608695652174,2026-09-18
45250.0,41250.0,2026-09-18,ENRT,0.0,0.9116022099447514,2026-09-18
706.1345,12.0,2026-09-18,ENS,0.0,0.016993929626721256,2026-09-18
123452.025399,92899.324811,2026-09-18,ENS,0.0,0.7525135736797114,2026-09-18
20275.03509,17701.0,2026-09-18,ENS,0.0,0.8730441117081194,2026-09-18
230195.614097,65996.0,2026-09-18,ENSC,0.0,0.28669529721009607,2026-09-18
10103.0,412.0,2026-09-18,ENSC,0.0,0.04077996634662971,2026-09-18
438.896,29.0,2026-09-18,ENSG,0.0,0.06607487878677408,2026-09-18
71265.196368,40494.050337,2026-09-18,ENSG,118.0,0.5682163580648313,2026-09-18
2401.12482,1699.0,2026-09-18,ENSG,0.0,0.7075850392483969,2026-09-18
144.0365,144.0,2026-09-18,ENTA,0.0,0.9997465920096643,2026-09-18
